Class,Mean Intensity,Std Intensity,Mean R,Mean G,Mean B,Std R,Std G,Std B,Var R,Var G,Var B
w,28.288,13.67772847,24.0408,32.0508,20.3044,13.51724585,14.32936214,11.98040653,182.7159354,205.3306194,143.5301406
w,205.964,36.7280098,197.7972,208.5848,213.8788,44.64632652,34.92103677,28.4734422,1993.294472,1219.478809,810.7369106
w,103.4164,33.17316703,61.5784,114.258,157.5324,42.60374459,31.93427369,21.26469728,1815.079053,1019.797836,452.1873502
w,96.7756,42.59969536,66.6368,107.2692,121.9828,58.50096825,43.00924472,15.40672918,3422.363286,1849.795131,237.3673042
w,123.286,56.26765504,109.6976,138.0976,82.7348,61.19858621,62.73427193,21.86644162,3745.266954,3935.588874,478.141269
w,75.4268,39.44965199,64.9664,84.5992,55.7524,39.69109309,43.94308318,25.0020298,1575.382871,1930.994559,625.1014942
w,174.4784,35.12284632,162.9876,175.7984,197.8512,45.91445357,34.50720733,20.67143581,2108.137046,1190.747357,427.3082586
w,130.5696,36.32230659,98.386,142.6864,152.708,53.84495709,37.6430293,50.69112285,2899.279404,1416.997655,2569.589936
w,106.5284,54.0250793,110.6976,105.96,98.4956,61.11654894,56.45755928,32.74232094,3735.232554,3187.456,1072.059581
w,86.7808,44.56168703,78.928,94.92,65.3444,48.85808445,47.07155404,27.48161911,2387.112416,2215.7312,755.2393886
w,107.2928,64.02865506,107.0988,120.5344,39.5984,71.75205808,71.11687294,24.10914178,5148.357839,5057.609617,581.2507174
w,40.5852,5.956336203,13.1012,46.3308,83.138,4.669363828,7.006152393,11.71760027,21.80295856,49.08617136,137.302156
w,104.4304,37.37023891,95.8776,106.9436,113.8392,38.5607912,36.80015787,45.99723191,1486.934618,1354.251619,2115.745343
w,54.5592,36.46247517,40.4852,60.0208,63.2208,39.85524032,38.71354759,20.38238571,1588.440181,1498.738767,415.4416474
w,43.428,17.23484888,29.49,48.5284,53.6116,17.93190174,18.12491085,15.844947,321.5531,328.5123934,251.0623454
w,82.8352,45.01484245,80.7536,91.874,41.7692,48.83860857,50.10495109,23.25317895,2385.209687,2510.506124,540.7103314
w,138.154,20.12142848,142.1256,155.8384,36.6524,21.58616744,22.61271071,11.18686615,465.9626246,511.3346854,125.1459742
w,47.6232,10.8157118,25.1488,54.54,71.0728,9.672324362,11.79798288,15.3137422,93.55385856,139.1924,234.5107002
w,41.5376,22.19747252,35.5292,46.9776,29.4568,21.19100628,23.54455135,21.5666811,449.0587474,554.3458982,465.1217338
w,146.6228,60.26948581,126.1116,151.1476,177.2684,72.17997468,58.35594412,40.10774939,5209.948745,3405.416214,1608.631561
w,74.5328,36.86602941,47.5692,84.8,92.336,43.66825405,40.14901244,15.02530878,1906.916411,1611.9432,225.759904
w,60.544,24.93728261,49.8304,67.7456,51.4296,24.25027909,26.09246789,29.01244291,588.0760358,680.8168806,841.7218438
w,66.2676,14.57515661,56.428,70.3436,71.1276,16.13346881,14.78826356,10.49095411,260.288816,218.692739,110.0601182
w,119.9496,38.25930292,106.724,123.75,135.1988,36.6660582,37.97910346,44.70653731,1344.399824,1442.4123,1998.674479
w,83.796,14.91734507,75.6364,88.5692,81.1988,14.85678953,15.10807769,14.64819711,220.724195,228.2540114,214.5696786
w,62.6272,16.10098817,55.342,67.754,55.3068,16.50712077,16.62159691,13.86563644,272.485036,276.277484,192.2558738
w,51.3576,19.83681734,47.3924,55.1164,42.2204,20.48128956,20.56362933,15.96159841,419.4832222,422.862851,254.7726238
w,92.9908,25.64822636,81.6156,97.4764,100.1068,23.88840381,25.9554203,29.71681332,570.6558366,673.683843,883.0889938
w,51.6988,15.37783075,42.672,55.5,55.9176,16.24720333,16.01108366,11.510917,263.971616,256.3548,132.5012102
w,42.5164,13.74793552,36.0136,46.1376,41.078,13.65476529,14.29728178,12.04275367,186.452615,204.4122662,145.027916
w,67.0892,16.09856029,61.2292,70.922,62.8248,16.2236823,16.60267195,14.1302691,263.2078674,275.648716,199.664505
w,67.6868,14.7359664,58.3372,72.0296,69.9356,14.7677045,15.0741608,14.34094323,218.0850962,227.2303238,205.6626526
w,41.766,16.82163024,37.1124,45.2748,36.0448,15.6712401,17.49361269,17.45940414,245.5877662,306.026485,304.830793
w,55.0392,16.83163876,49.5884,59.3424,46.8692,17.18042448,17.14984438,15.46102491,295.1669854,294.1171622,239.0432914
w,48.2892,16.48109109,46.4288,53.7236,25.5012,16.73886886,17.12364456,16.59061176,280.1897306,293.219203,275.2483986
w,76.5228,16.91160194,66.0428,80.7316,82.3804,19.28253531,17.03942374,12.21908736,371.8161682,290.3419614,149.3060958
w,75.7428,17.32604537,69.5252,80.2244,68.9196,17.74241711,17.54873342,15.83541398,314.793365,307.9580446,250.7603358
w,51.8,17.35317838,45.9124,56.1256,44.67,17.57627737,17.72995839,15.43630461,308.9255262,314.3514246,238.2795
w,39.084,15.93943989,34.3344,43.3,29.7184,16.3111795,16.85599003,13.79309615,266.0545766,284.1244,190.2495014
w,65.7096,28.21503975,55.4592,69.194,74.8752,27.60457091,28.24044553,30.49443925,762.0123354,797.522764,929.910825
w,55.0452,13.74824923,45.5128,58.1016,64.7608,13.95149584,14.12022937,12.7404075,194.6442362,199.3808774,162.3179834
w,194.6696,50.68995597,191.722,194.9476,200.8568,55.48141235,49.22703377,45.65383986,3078.187116,2423.300854,2084.273094
w,117.6716,66.36202343,108.454,119.9776,129.8248,71.21127919,64.92324313,61.76590406,5071.046284,4215.027498,3815.026905
w,64.9184,22.12784087,54.2836,68.0812,76.7152,22.7505598,22.3340862,20.56592543,517.587971,498.8114066,422.957289
w,48.5804,14.40456649,39.0172,51.3532,59.3372,14.71152284,15.0107578,12.93313172,216.4289042,225.3228498,167.2658962
w,195.388,52.84531253,192.6152,195.5852,201.4696,58.76786817,51.11763239,46.73714022,3453.662329,2613.012341,2184.360276
w,95.9388,23.19061566,77.4544,100.8836,118.63,20.9019406,23.71179561,28.04101817,436.8911206,562.249251,786.2987
w,71.2704,16.14257984,56.8564,75.4984,87.2272,14.58806975,16.73510076,18.62616386,212.811779,280.0635974,346.9339802
w,40.02,14.47434973,31.4776,42.4488,50.204,14.54658373,15.05364336,12.60193572,211.6030982,226.6121786,158.808784
w,112.4004,37.43221179,94.8,116.634,136.7892,42.83203474,35.96973233,31.5292747,1834.5832,1293.821644,994.0951634
w,87.9864,9.852137587,69.408,92.6948,112.1508,10.33761752,10.06550808,10.26960853,106.866336,101.314453,105.4648594
w,77.598,12.52694679,65.2836,82.3016,85.4252,13.94271032,13.30739033,17.12132019,194.399171,177.0866374,293.139605
w,28.8968,15.61283286,20.92,31.54,36.6924,15.80463223,16.2598278,12.94811887,249.7864,264.382,167.6537822
w,25.1752,16.63042107,18.9352,27.6652,28.588,16.55605632,17.67957887,13.16239553,274.103001,312.567509,173.248656
w,183.7956,59.43152211,179.7736,184.476,190.872,64.36006171,57.7578447,55.48282992,4142.217543,3335.968624,3078.344416
w,96.2676,43.0325643,85.3644,99.3736,108.8508,45.1333448,42.40757035,41.40591913,2037.018813,1798.402023,1714.450139
w,65.0092,14.63017141,55.0548,67.892,76.5836,15.21233043,14.6536936,13.91769417,231.414997,214.730736,193.702211
w,43.1728,12.7376819,34.2724,45.8812,53.3304,13.2862861,12.83610091,11.98590989,176.5253982,164.7654866,143.6620358
w,28.1476,12.96074898,20.6528,30.4096,36.6284,13.17762695,13.48775103,10.92962549,173.6498522,181.9194278,119.4567134
w,45.652,22.01484263,46.1332,49.596,24.164,26.6095971,21.87769604,16.29651202,708.0706578,478.633584,265.576304
w,98.6192,20.87869228,75.1428,103.0192,137.7892,23.7407668,19.90590946,24.36200245,563.6240082,396.2452314,593.5071634
w,57.056,23.68722998,61.3736,59.1136,35.3188,32.28635041,21.5030392,19.77977671,1042.408423,462.380695,391.2395666
w,109.7336,34.62610909,88.068,113.3604,148.0272,42.68385381,32.81572964,24.24001774,1821.911376,1076.872112,587.5784602
w,85.1472,33.83983351,56.6468,92.2472,123.4256,35.42379497,32.80570213,52.96480779,1254.84525,1076.214092,2805.270865
w,60.492,24.44787794,70.3372,59.9892,37.4736,35.34983304,20.925226,18.49083295,1249.610696,437.8650834,341.910903
w,67.5256,24.33104487,47.0928,72.9232,93.4736,20.17176711,24.49464639,43.20575544,406.9001882,599.9877018,1866.737303
w,31.4608,19.24375388,30.6728,34.1104,20.062,23.45005203,18.69983454,14.08538803,549.9049402,349.6838118,198.398156
w,109.0352,31.01623383,84.2348,113.7784,149.73,36.40241296,29.81125448,26.13282036,1325.135669,888.7108934,682.9243
w,81.6792,18.47269031,57.2688,86.9976,118.4776,20.43067661,17.67094775,26.16409559,417.4125466,312.2623942,684.5598982
w,48.1852,24.24444887,52.6364,49.0412,32.0392,31.35274462,22.63164825,19.97961119,982.994595,512.1915026,399.1848634
w,99.7528,53.74262082,86.6908,102.8044,118.4792,65.95529391,51.30086686,38.69733799,4350.100795,2631.778941,1497.483967
w,161.7676,54.94543466,142.7624,168.5776,176.5652,76.51507267,49.50328452,27.87954356,5854.556346,2450.575178,777.268949
w,69.3072,18.54423976,34.6604,78.9208,110.8068,17.14610952,19.96897913,21.25820015,293.9890718,398.7601274,451.9110738
w,40.0896,15.05236101,26.9972,43.5016,56.7092,15.91295045,15.66166011,13.16187811,253.2219922,245.2875974,173.2350354
w,38.9728,22.42784118,35.0244,40.1528,43.3912,21.50487862,23.59370789,23.91568027,462.4598046,556.6630522,571.9597626
w,58.3024,17.93514299,24.966,67.3872,99.0912,14.74530583,19.49760181,22.86262633,217.424044,380.1564762,522.6996826
w,50.2324,19.55556162,33.5152,54.3964,72.6704,19.51438877,20.01181818,25.28081019,380.811369,400.472867,639.1193638
w,22.0508,15.17701615,23.6068,22.0648,18.1108,13.57141827,15.71536194,18.51512148,184.1833938,246.972601,342.8097234
w,46.2016,17.98573205,28.7092,50.736,68.8176,18.88965419,18.748032,18.08363709,356.8190354,351.488704,327.0179302
w,178.0068,78.23758402,160.2544,184.2564,192.2308,100.0891726,73.1005134,52.38282859,10017.84248,5343.685059,2743.960731
w,66.6868,41.91559025,42.9212,73.2208,95.5324,33.71101586,45.06499359,55.61192094,1136.432591,2030.853647,3092.68575
w,41.9428,40.55182768,38.928,42.8684,45.1008,35.71277105,42.00446502,48.30962057,1275.402016,1764.375081,2333.819439
w,18.2068,18.34426433,22.5832,17.4548,10.6656,23.52351755,17.56270927,11.93198125,553.3558778,308.448757,142.3721766
w,26.3588,15.43387387,22.6944,27.0512,32.4256,17.70261587,16.13184982,9.480910539,313.3826086,260.2365786,89.88766464
w,36.4364,20.74520559,37.7108,36.6332,32.1144,22.07586835,21.85662961,15.75047024,487.3439634,477.7122578,248.0773126
w,137.7236,58.57960057,122.6476,142.8672,150.6396,82.2297818,52.95327718,27.1850862,6761.737014,2804.049564,739.0289118
w,65.5632,20.94171926,41.7644,72.4592,92.634,19.43121439,22.0131128,24.39947631,377.5720926,484.5771354,595.334444
w,35.7032,22.27999797,29.2488,37.3016,44.5268,19.59729825,23.58255791,27.0305398,384.0540986,556.1370374,730.6500818
w,35.022,27.34875346,37.2072,34.6808,31.1004,28.46980625,27.52416595,25.946821,810.5298682,757.5797114,673.2375198
w,134.9036,36.05622147,74.9228,149.6092,216.1828,23.64558395,39.98973462,57.7270178,559.1136402,1599.178875,3332.408584
w,142.276,51.12903504,102.1556,151.9516,197.8564,38.08723918,54.41972857,74.50217567,1450.637789,2961.506857,5550.574179
w,64.1944,40.40585859,34.368,68.3396,121.2616,29.74823316,45.68382068,58.5782653,884.957376,2087.011472,3431.413165
w,37.432,26.11828049,24.7816,39.8324,58.31,23.47107798,27.45941569,29.59519387,550.8915014,754.0195102,875.8755
w,16.7224,15.46967803,11.5372,17.572,25.8176,13.76287093,17.18119949,14.80973768,189.4166162,295.193616,219.3283302
w,57.5236,42.85862157,31.8208,60.962,107.2352,26.57854562,49.01173488,70.08784118,706.4190874,2402.150156,4912.305481
w,23.4728,20.65672917,18.4628,23.6612,35.6312,19.92826676,21.23184435,22.70330343,397.1358162,450.7912146,515.4399866
w,20.654,14.88362469,16.6712,23.3808,16.9,13.43189825,16.69686771,12.67963722,180.4158906,278.7853914,160.7732
w,66.0988,52.52228707,34.5436,72.256,117.2428,43.2649893,56.17687838,82.89278285,1871.859299,3155.841664,6871.213448
w,128.816,60.90653614,94.526,135.5888,184.0244,48.22492016,65.58137933,73.00199863,2325.642924,4300.917315,5329.291805
w,39.11,21.53715627,33.0476,37.8324,61.4568,21.97050146,21.75984169,23.90111574,482.7029342,473.4907102,571.2633338
w,26.494,12.68695251,18.6616,32.4792,16.4352,12.43803383,13.92962194,15.33566435,154.7046854,194.0343674,235.182601
w,26.6552,7.817641138,15.8408,35.2224,10.8348,6.996245805,9.271641615,6.483047814,48.94745536,85.96333824,42.02990896
w,22.2136,19.06208737,17.8456,23.3016,28.0028,17.63177134,19.8382922,25.57745085,310.8793606,393.5578374,654.2059922
w,14.9332,16.97659382,13.5016,16.2744,11.366,15.92265045,18.1527272,14.39680673,253.5307974,329.5215046,207.268044
w,71.5284,43.05177805,31.6352,78.2228,141.7456,30.42974402,48.71870647,62.14936911,925.969321,2373.51236,3862.544081
w,40.8252,33.57995004,28.3708,42.2132,66.3176,34.19390161,34.60933611,29.18239076,1169.222907,1197.806146,851.6119302
w,19.678,17.02593069,14.5452,20.3472,29.5744,16.4772072,18.52335424,15.96497619,271.498357,343.1146522,254.8804646
w,150.0844,77.27479587,116.802,166.5268,152.688,75.2949002,75.25404761,95.51708254,5669.321996,5663.171682,9123.513056
w,45.9004,29.03078504,21.6268,62.6208,23.608,23.7935521,34.51198353,20.82206368,566.1331218,1191.077007,433.558336
w,162.7144,67.23817987,122.5772,180.1488,178.332,65.70226206,65.83006804,80.59736581,4316.78724,4333.597859,6495.935376
w,56.6516,30.51031002,30.4532,73.3872,39.3212,27.54006191,34.2996979,24.57241605,758.4550098,1176.469276,603.8036306
w,199.4032,61.53261761,175.2204,209.4772,211.0404,59.53161029,60.86331473,71.58009477,3544.012624,3704.34308,5123.709968
w,161.6916,63.23801143,121.3196,178.2472,182.422,61.2131412,63.12032075,71.83901945,3747.048656,3984.174892,5160.844716
w,83.6872,41.90200659,53.6572,103.354,61.24,41.89152287,46.33905355,31.97806748,1754.899688,2147.307884,1022.5968
w,50.2812,29.70278988,28.9488,64.466,33.4056,25.83501071,33.73882102,24.20769069,667.4477786,1138.308044,586.0122886
w,71.28,38.69612901,39.26,95.188,32.3884,34.78369158,44.37084466,24.1434369,1209.9052,1968.771856,582.9055454
w,116.9836,79.08166495,91.1272,132.9488,102.6696,75.82384203,77.74862943,97.41415316,5749.25502,6044.849379,9489.517236
w,46.6156,33.32094591,23.452,62.9464,23.388,28.30092041,39.27553344,20.76267459,800.942096,1542.567527,431.088656
w,112.5768,27.55663444,53.4048,133.9244,157.8928,53.12123621,29.07620822,52.24257754,2821.865737,845.4258846,2729.286908
w,145.076,45.16521476,150.7564,144.0028,135.7676,45.4271137,44.97287618,61.04511766,2063.622659,2022.559592,3726.50639
w,80.6636,29.83420914,86.4708,88.0772,27.2356,43.73894772,29.91497351,41.09203442,1913.095547,894.9056402,1688.555293
w,78.8116,26.8316251,99.242,80.344,17.3272,34.23347245,26.69587354,15.99317793,1171.930636,712.669664,255.7817402
w,147.4524,38.66252623,140.8472,150.3044,150.0664,48.24946686,35.92205646,55.06476542,2328.011052,1290.394141,3032.128391
w,133.4932,39.58656785,129.5076,136.676,127.5016,45.28211504,34.55917568,63.87491838,2050.469942,1194.336624,4080.005197
w,49.3652,29.03904663,44.07,59.6596,10.1976,35.44867134,30.93298123,11.84301289,1256.6083,956.8493278,140.2569542
w,54.9808,31.29459428,52.2352,64.588,12.7164,38.57642649,37.86677509,13.17257648,1488.140681,1433.892656,173.516771
w,92.6428,28.69971443,123.7804,87.6124,36.7352,26.15836722,29.71385815,37.13358966,684.2601758,882.9133662,1378.903481
w,106.6188,26.13879658,66.31,124.026,122.6764,59.84679356,34.88736912,73.58227832,3581.6387,1217.128524,5414.351683
w,144.2808,35.75451232,127.8308,151.254,151.4424,59.67560114,32.97288407,60.52092103,3561.177371,1087.211084,3662.781882
w,98.7316,41.20584863,115.464,102.2784,36.4392,47.76903499,40.32303676,42.11389205,2281.880704,1625.947293,1773.579903
w,70.1612,31.64600472,85.422,73.3592,13.634,46.69288507,29.4635194,15.70268907,2180.225516,868.0989754,246.574444
w,62.2484,31.23753347,81.796,61.9492,12.4632,40.40700909,31.57721044,14.95346936,1632.726384,997.1202194,223.6062458
w,72.9876,20.00046615,105.1552,68.0824,13.804,24.55892329,20.0957411,12.74855223,603.140713,403.8388102,162.525584
w,61.4836,16.90742237,88.3256,57.362,12.274,18.98914386,17.39387697,12.45743649,360.5875846,302.546956,155.187724
w,128.3364,39.61583566,122.0904,132.4784,123.3756,45.93706812,38.23844052,69.06229742,2110.214228,1462.178333,4769.600925
w,63.3316,24.46553579,72.6888,68.3968,12.628,30.81707245,25.30252457,14.0341019,949.6919546,640.2177498,196.956016
w,54.4496,22.06590718,66.8396,56.5592,11.092,32.11596911,20.90965555,12.24079801,1031.435472,437.2136954,149.837136
w,83.142,45.26036054,54.276,93.8988,103.77,33.0597372,46.33083378,74.60528869,1092.946224,2146.546159,5565.9491
w,107.154,54.28557713,74.4336,118.2392,136.0132,47.84556814,56.03627025,68.20265849,2289.198391,3140.063583,4651.602626
w,66.428,31.84903163,37.8448,76.6136,89.46,31.60044166,31.47403207,34.42657694,998.587913,990.614695,1185.1892
w,71.4268,42.92137744,50.4908,80.424,79.918,49.81565532,41.40630174,39.18130263,2481.599515,1714.481824,1535.174476
w,52.1524,28.11353365,23.73,62.0244,76.1144,27.68974359,28.70603777,27.944497,766.7219,824.0366046,780.8949126
w,79.5216,40.63853262,49.244,88.8988,111.1028,36.29913035,41.513089,48.53587778,1317.626864,1723.336559,2355.731432
w,75.7808,25.58755853,43.0872,86.5684,105.71,24.95536007,24.99212119,31.26649805,622.7699962,624.6061214,977.5939
w,66.5448,40.83701254,51.2064,77.1,52.6288,33.74915405,42.36422547,55.9677819,1139.005399,1794.7276,3132.392611
w,133.5756,34.12675614,85.832,145.3096,198.726,26.3429189,35.35182241,52.07834602,693.949376,1249.751348,2712.154124
w,60.0272,17.47631712,27.8516,70.852,88.468,18.18377237,16.8688973,19.19602501,330.6495774,284.559696,368.487376
w,72.2792,28.57946898,64.168,83.314,36.7196,30.33107608,29.17152385,24.1531318,919.974176,850.977804,583.3737758
w,35.7112,24.27353692,28.4388,42.5516,19.35,22.35742057,27.38154374,17.31645172,499.8542546,749.7489374,299.8595
w,127.3128,54.66888472,95.2644,138.8516,151.8872,48.05781615,56.27102254,73.69890146,2309.553693,3166.427977,5431.528076
w,77.81,52.26701732,63.3308,86.7228,70.0612,56.40643732,51.20692492,51.25901925,3181.686171,2622.14916,2627.487055
w,74.1364,32.26775782,62.58,85.3404,46.7576,33.48447401,32.09888048,37.39908612,1121.21,1030.338128,1398.691642
w,119.0412,24.02477685,88.2564,124.6284,171.1784,32.16594875,23.14906291,33.19729166,1034.648259,535.8791134,1102.060173
w,76.1744,35.62527171,50.0516,84.466,102.2372,37.45138899,34.23300226,38.57271751,1402.606537,1171.898444,1487.854536
w,48.1232,19.46835437,21.782,59.2264,59.978,19.23937826,20.79242033,15.48560351,370.153676,432.324743,239.803916
w,62.024,29.36597051,39.458,75.5092,51.6484,32.05696548,32.42087469,13.323242,1027.649036,1051.113115,177.5087774
w,50.7404,23.54375093,23.5656,60.7348,70.3124,24.12607089,23.60255217,23.56403205,582.0672966,557.080469,555.2636062
w,58.1176,21.84261363,33.2776,70.102,61.7288,22.74482223,23.79656269,12.53258355,517.3269382,566.276396,157.0656506
w,83.8196,16.27023835,63.2704,98.4868,61.962,18.09184578,17.41119829,12.16380516,327.3148838,303.1498258,147.958156
w,89.1752,21.98773533,55.8224,97.8568,131.9596,21.31306778,21.6220881,42.67994808,454.2468582,467.5146938,1821.577968
